id_transacao;id_cliente;id_loja;data_transacao ;quantidade_itens; valor_total
2483;;loja5;ter 26/09/2017;75;108.36
2484;;loja6;seg 25/09/2017;13;49.13
2485;;loja7;dom 24/09/2017;33;118.50
2486;;loja1;sáb 23/09/2017;77;209.89
2487;;loja2;sex 22/09/2017;71;360.54
2488;;loja3;qui 21/09/2017;107;1520.97
2489;;loja4;qua 20/09/2017;55;27.83
2490;;loja5;ter 19/09/2017;50;1195.54
2491;;loja6;seg 18/09/2017;88;74.85
2492;;loja7;dom 17/09/2017;67;645.63
2493;;loja1;sáb 16/09/2017;112;2348.10
2494;;loja2;sex 15/09/2017;12;253.49
2495;;loja3;qui 14/09/2017;44;312.96
2496;;loja4;qua 13/09/2017;23;421.26
2497;;loja5;ter 12/09/2017;76;324.64
2498;;loja6;seg 11/09/2017;36;268.00
2499;;loja7;dom 10/09/2017;12;309.08
2500;;loja1;sáb 09/09/2017;91;767.01
2501;;loja2;sex 08/09/2017;11;7.19
2502;;loja3;qui 07/09/2017;76;1660.72
2503;;loja4;qua 06/09/2017;80;660.80
2504;;loja5;ter 05/09/2017;116;547.64
2505;;loja6;seg 04/09/2017;106;605.83
2506;;loja7;dom 03/09/2017;58;798.00
2507;;loja1;sáb 02/09/2017;59;397.27
2508;;loja2;sex 01/09/2017;63;613.01
2509;;loja3;qui 31/08/2017;36;805.36
2510;;loja4;qua 30/08/2017;118;104.12
2511;;loja5;ter 29/08/2017;52;21.28
2512;;loja6;seg 28/08/2017;38;189.04
2513;;loja7;dom 27/08/2017;71;781.57
2514;;loja1;sáb 26/08/2017;6;13.99
2515;;loja2;sex 25/08/2017;4;19.51
2516;;loja3;qui 24/08/2017;17;299.29
2517;;loja4;qua 23/08/2017;88;986.07
2518;;loja5;ter 22/08/2017;11;18.92
2519;;loja6;seg 21/08/2017;14;5.00
2520;;loja7;dom 20/08/2017;46;511.98
2521;;loja1;sáb 19/08/2017;16;172.53
2522;;loja2;sex 18/08/2017;93;81.42
2523;;loja3;qui 17/08/2017;42;752.30
2524;;loja4;qua 16/08/2017;73;7.54
2525;;loja5;ter 15/08/2017;16;92.80
2526;;loja6;seg 14/08/2017;120;267.56
2527;;loja7;dom 13/08/2017;89;1614.14
2528;;loja1;sáb 12/08/2017;116;521.86
2529;;loja2;sex 11/08/2017;47;950.64
2530;;loja3;qui 10/08/2017;19;156.45
2531;;loja4;qua 09/08/2017;116;5.29
2532;;loja5;ter 08/08/2017;25;140.38
2533;;loja6;seg 07/08/2017;3;55.36
2534;;loja7;dom 06/08/2017;6;2.79
2535;;loja1;sáb 05/08/2017;12;117.88
2536;;loja2;sex 04/08/2017;13;157.71
2537;;loja3;qui 03/08/2017;10;33.14
2538;;loja4;qua 02/08/2017;16;26.77
2539;;loja5;ter 01/08/2017;81;1359.17
2540;;loja6;seg 31/07/2017;63;274.31
2541;;loja7;dom 30/07/2017;79;351.36
2542;;loja1;sáb 29/07/2017;45;406.99
2543;;loja2;sex 28/07/2017;50;118.69
2544;;loja3;qui 27/07/2017;94;230.22
2545;;loja4;qua 26/07/2017;41;61.81
2546;;loja5;ter 25/07/2017;34;242.19
2547;;loja6;seg 24/07/2017;55;906.47
2548;;loja7;dom 23/07/2017;57;728.54
2549;;loja1;sáb 22/07/2017;89;1849.73
2550;;loja2;sex 21/07/2017;19;17.36
2551;;loja3;qui 20/07/2017;91;2071.11
2552;;loja4;qua 19/07/2017;50;132.98
2553;;loja5;ter 18/07/2017;48;111.87
2554;;loja6;seg 17/07/2017;81;549.70
2555;;loja7;dom 16/07/2017;99;171.33
2556;;loja1;sáb 15/07/2017;72;449.38
2557;;loja2;sex 14/07/2017;115;389.26
2558;;loja3;qui 13/07/2017;74;229.26
2559;;loja4;qua 12/07/2017;28;148.31
2560;;loja5;ter 11/07/2017;120;142.48
2561;;loja6;seg 10/07/2017;50;1065.75
2562;;loja7;dom 09/07/2017;115;1506.30
2563;;loja1;sáb 08/07/2017;57;1438.04
2564;;loja2;sex 07/07/2017;18;138.97
2565;;loja3;qui 06/07/2017;56;652.47
2566;;loja4;qua 05/07/2017;96;9.00
2567;;loja5;ter 04/07/2017;114;390.69
2568;;loja6;seg 03/07/2017;58;56.59
2569;;loja7;dom 02/07/2017;106;1137.34
2570;;loja1;sáb 01/07/2017;96;154.22
2571;;loja2;sex 30/06/2017;32;541.05
2572;;loja3;qui 29/06/2017;48;260.25
2573;;loja4;qua 28/06/2017;100;215.69
2574;;loja5;ter 27/06/2017;103;66.79
2575;;loja6;seg 26/06/2017;113;440.47
2576;;loja7;dom 25/06/2017;12;22.07
2577;;loja1;sáb 24/06/2017;103;208.34
2578;;loja2;sex 23/06/2017;42;272.16
2579;;loja3;qui 22/06/2017;8;2.21
2580;;loja4;qua 21/06/2017;101;33.73
2581;;loja5;ter 20/06/2017;5;11.53
2582;;loja6;seg 19/06/2017;6;129.86
2583;;loja7;dom 18/06/2017;33;5.96
2584;;loja1;sáb 17/06/2017;105;500.98
2585;;loja2;sex 16/06/2017;103;8.25
2586;;loja3;qui 15/06/2017;78;329.94
2587;;loja4;qua 14/06/2017;12;251.55
2588;;loja5;ter 13/06/2017;42;342.83
2589;;loja6;seg 12/06/2017;18;146.75
2590;;loja7;dom 11/06/2017;89;602.90
2591;;loja1;sáb 10/06/2017;61;1363.10
2592;;loja2;sex 09/06/2017;25;140.08
2593;;loja3;qui 08/06/2017;59;264.41
2594;;loja4;qua 07/06/2017;44;107.25
2595;;loja5;ter 06/06/2017;79;32.23
2596;;loja6;seg 05/06/2017;12;54.41
2597;;loja7;dom 04/06/2017;47;128.59
2598;;loja1;sáb 03/06/2017;115;1090.33
2599;;loja2;sex 02/06/2017;39;698.03
2600;;loja3;qui 01/06/2017;26;407.89
2601;;loja4;qua 31/05/2017;37;4.45
2602;;loja5;ter 30/05/2017;104;186.71
2603;;loja6;seg 29/05/2017;111;1341.17
2604;;loja7;dom 28/05/2017;45;583.80
2605;;loja1;sáb 27/05/2017;11;6.78
2606;;loja2;sex 26/05/2017;100;1706.39
2607;;loja3;sex 18/12/2020;76;1053.86
2608;;loja4;qui 17/12/2020;25;153.64
2609;;loja5;qua 16/12/2020;26;264.07
2610;;loja6;ter 15/12/2020;69;219.44
2611;;loja7;seg 14/12/2020;69;740.08
2612;;loja1;dom 13/12/2020;12;84.63
2613;;loja2;sáb 12/12/2020;53;844.80
2614;;loja3;sex 11/12/2020;64;24.76
2615;;loja4;qui 10/12/2020;5;97.94
2616;;loja5;qua 09/12/2020;33;90.38
2617;;loja6;ter 08/12/2020;57;201.04
2618;;loja7;seg 07/12/2020;30;35.22
2619;;loja1;dom 06/12/2020;62;759.74
2620;;loja2;sáb 05/12/2020;93;1755.60
2621;;loja3;sex 04/12/2020;63;1198.73
2622;;loja4;qui 03/12/2020;52;90.54
2623;;loja5;qua 02/12/2020;12;80.13
2624;;loja6;ter 01/12/2020;93;494.83
2625;;loja7;seg 30/11/2020;18;82.92
2626;;loja1;dom 29/11/2020;115;1858.73
2627;;loja2;sáb 28/11/2020;89;150.34
2628;;loja3;sex 27/11/2020;31;232.86
2629;;loja4;qui 26/11/2020;27;42.45
2630;;loja5;qua 25/11/2020;68;477.03
2631;;loja6;ter 24/11/2020;105;1540.43
2632;;loja7;seg 23/11/2020;102;110.19
2633;;loja1;dom 22/11/2020;15;1.17
2634;;loja2;sáb 21/11/2020;53;298.92
2635;;loja3;sex 20/11/2020;107;797.03
2636;;loja4;qui 19/11/2020;113;2285.88
2637;;loja5;qua 18/11/2020;56;767.62
2638;;loja6;ter 17/11/2020;101;26.73
2639;;loja7;seg 16/11/2020;120;233.01
2640;;loja1;dom 15/11/2020;81;1407.97
2641;;loja2;sáb 14/11/2020;56;161.82
2642;;loja3;sex 13/11/2020;80;63.36
2643;;loja4;qui 12/11/2020;46;1.37
2644;;loja5;qua 11/11/2020;36;182.57
2645;;loja6;ter 10/11/2020;12;83.08
2646;;loja7;seg 09/11/2020;74;178.32
2647;;loja1;dom 08/11/2020;20;292.10
2648;;loja2;sáb 07/11/2020;87;349.49
2649;;loja3;sex 06/11/2020;112;1299.52
2650;;loja4;qui 05/11/2020;77;736.44
2651;;loja5;qua 04/11/2020;91;909.65
2652;;loja6;ter 03/11/2020;6;20.43
2653;;loja7;seg 02/11/2020;107;813.07
2654;;loja1;dom 01/11/2020;112;242.13
2655;;loja2;sáb 31/10/2020;76;179.18
2656;;loja3;sex 30/10/2020;22;126.66
2657;;loja4;qui 29/10/2020;104;454.88
2658;;loja5;qua 28/10/2020;82;216.58
2659;;loja6;ter 27/10/2020;55;258.37
2660;;loja7;seg 26/10/2020;95;113.54
2661;;loja1;dom 25/10/2020;109;282.98
2662;;loja2;sáb 24/10/2020;24;215.66
2663;;loja3;sex 23/10/2020;69;734.38
2664;;loja4;qui 22/10/2020;42;94.50
2665;;loja5;qua 21/10/2020;62;12.37
2666;;loja6;ter 20/10/2020;28;69.29
2667;;loja7;seg 19/10/2020;49;59.18
2668;;loja1;dom 18/10/2020;88;1203.05
2669;;loja2;sáb 17/10/2020;72;102.66
2670;;loja3;sex 16/10/2020;91;1543.56
2671;;loja4;qui 15/10/2020;73;71.46
2672;;loja5;qua 14/10/2020;95;648.07
2673;;loja6;ter 13/10/2020;91;121.55
2674;;loja7;seg 12/10/2020;106;114.44
2675;;loja1;dom 11/10/2020;43;16.12
2676;;loja2;sáb 10/10/2020;114;197.66
2677;;loja3;sex 09/10/2020;16;65.74
2678;;loja4;qui 08/10/2020;35;435.37
2679;;loja5;qua 07/10/2020;85;1599.49
2680;;loja6;ter 06/10/2020;35;15.74
2681;;loja7;seg 05/10/2020;27;27.51
2682;;loja1;dom 04/10/2020;84;41.11
2683;;loja2;sáb 03/10/2020;65;695.30
2684;;loja3;sex 02/10/2020;19;64.81
2685;;loja4;qui 01/10/2020;73;1035.57
2686;;loja5;qua 30/09/2020;85;1363.30
2687;;loja6;ter 29/09/2020;71;884.67
2688;;loja7;seg 28/09/2020;85;869.22
2689;;loja1;dom 27/09/2020;115;983.39
2690;;loja2;sáb 26/09/2020;69;414.42
2691;;loja3;sex 25/09/2020;72;293.41
2692;;loja4;qui 24/09/2020;98;341.03
2693;;loja5;qua 23/09/2020;56;174.81
2694;;loja6;ter 22/09/2020;82;321.24
2695;;loja7;seg 21/09/2020;50;533.08
2696;;loja1;dom 20/09/2020;69;420.99
2697;;loja2;sáb 19/09/2020;119;1319.73
2698;;loja3;sex 18/09/2020;36;69.74
2699;;loja4;qui 17/09/2020;116;816.89
2700;;loja5;qua 16/09/2020;26;473.85
2701;;loja6;ter 15/09/2020;19;277.90
2702;;loja7;seg 14/09/2020;106;16.69
2703;;loja1;dom 13/09/2020;11;6.73
2704;;loja2;sáb 12/09/2020;27;43.12
2705;;loja3;sex 11/09/2020;85;162.22
2706;;loja4;qui 10/09/2020;42;578.22
2707;;loja5;qua 09/09/2020;97;131.73
2708;;loja6;ter 08/09/2020;84;314.08
2709;;loja7;seg 07/09/2020;71;59.55
2710;;loja1;dom 06/09/2020;65;174.87
2711;;loja2;sáb 05/09/2020;73;43.18
2712;;loja3;sex 04/09/2020;81;36.26
2713;;loja4;qui 03/09/2020;32;173.84
2714;;loja5;qua 02/09/2020;106;409.97
2715;;loja6;ter 01/09/2020;73;386.75
2716;;loja7;seg 31/08/2020;9;12.14
2717;;loja1;dom 30/08/2020;66;53.77
2718;;loja2;sáb 29/08/2020;54;52.38
2719;;loja3;sex 28/08/2020;8;18.95
2720;;loja4;qui 27/08/2020;94;753.01
2721;;loja5;qua 26/08/2020;81;1936.56
2722;;loja6;ter 25/08/2020;68;77.81
2723;;loja7;seg 24/08/2020;114;131.78
2724;;loja1;dom 23/08/2020;65;1057.76
2725;;loja2;sáb 22/08/2020;117;99.36
2726;;loja3;sex 21/08/2020;7;49.24
2727;;loja4;qui 20/08/2020;9;147.72
2728;;loja5;qua 19/08/2020;115;23.43
2729;;loja6;ter 18/08/2020;48;664.01
2730;;loja7;seg 17/08/2020;103;1279.47
2731;;loja1;dom 16/08/2020;89;122.33
2732;;loja2;sáb 15/08/2020;69;35.59
2733;;loja3;sex 14/08/2020;12;353.67
2734;;loja4;qui 13/08/2020;37;594.38
2735;;loja5;qua 12/08/2020;116;1476.41
2736;;loja6;ter 11/08/2020;84;1199.97
2737;;loja7;seg 10/08/2020;71;1328.86
2738;;loja1;dom 09/08/2020;27;416.06
2739;;loja2;sáb 08/08/2020;109;2189.17
2740;;loja3;sex 07/08/2020;117;1779.96
2741;;loja4;qui 06/08/2020;39;185.62
2742;;loja5;qua 05/08/2020;119;2418.20
2743;;loja6;ter 04/08/2020;25;285.50
2744;;loja7;seg 03/08/2020;52;622.11
2745;;loja1;dom 02/08/2020;16;319.38
2746;;loja2;sáb 01/08/2020;75;349.78
2747;;loja3;sex 31/07/2020;104;569.97
2748;;loja4;qui 30/07/2020;91;2012.02
2749;;loja5;qua 29/07/2020;65;979.16
2750;;loja6;ter 28/07/2020;97;1081.40
2751;;loja7;seg 27/07/2020;112;236.50
2752;;loja1;dom 26/07/2020;67;880.33
2753;;loja2;sáb 25/07/2020;57;121.41
2754;;loja3;sex 24/07/2020;43;1125.98
2755;;loja4;qui 23/07/2020;20;358.13
2756;;loja5;qua 22/07/2020;80;1749.28
2757;;loja6;ter 21/07/2020;25;24.89
2758;;loja7;seg 20/07/2020;110;735.48
2759;;loja1;dom 19/07/2020;18;295.57
2760;;loja2;sáb 18/07/2020;45;363.02
2761;;loja3;sex 17/07/2020;52;73.35
2762;;loja4;qui 16/07/2020;88;1383.76
2763;;loja5;qua 15/07/2020;34;93.27
2764;;loja6;ter 14/07/2020;87;761.30
2765;;loja7;seg 13/07/2020;95;935.39
2766;;loja1;dom 12/07/2020;102;956.15
2767;;loja2;sáb 11/07/2020;31;165.20
2768;;loja3;sex 10/07/2020;105;58.93
2769;;loja4;qui 09/07/2020;103;626.96
2770;;loja5;qua 08/07/2020;75;68.48
2771;;loja6;ter 07/07/2020;19;2.78
2772;;loja7;seg 06/07/2020;43;382.02
2773;;loja1;dom 05/07/2020;83;358.88
2774;;loja2;sáb 04/07/2020;109;1412.86
2775;;loja3;sex 03/07/2020;12;240.48
2776;;loja4;qui 02/07/2020;85;291.37
2777;;loja5;qua 01/07/2020;112;1421.16
2778;;loja6;ter 30/06/2020;91;144.30
2779;;loja7;seg 29/06/2020;26;7.21
2780;;loja1;dom 28/06/2020;72;398.93
2781;;loja2;sáb 27/06/2020;103;1559.48
2782;;loja3;sex 26/06/2020;67;897.04
2783;;loja4;qui 25/06/2020;106;1003.83
2784;;loja5;qua 24/06/2020;50;575.37
2785;;loja6;ter 23/06/2020;20;68.33
2786;;loja7;seg 22/06/2020;30;79.76
2787;;loja1;dom 21/06/2020;41;204.69
2788;;loja2;sáb 20/06/2020;119;96.07
2789;;loja3;sex 19/06/2020;41;1145.24
2790;;loja4;qui 18/06/2020;61;114.20
2791;;loja5;qua 17/06/2020;101;51.36
2792;;loja6;ter 16/06/2020;32;13.67
2793;;loja7;seg 15/06/2020;63;363.40
2794;;loja1;dom 14/06/2020;55;175.61
2795;;loja2;sáb 13/06/2020;9;134.21
2796;;loja3;sex 12/06/2020;94;2260.42
2797;;loja4;qui 11/06/2020;101;1113.51
2798;;loja5;qua 10/06/2020;115;994.45
2799;;loja6;ter 09/06/2020;80;58.89
2800;;loja7;seg 08/06/2020;78;112.86
2801;;loja1;dom 07/06/2020;113;1507.09
2802;;loja2;sáb 06/06/2020;55;637.48
2803;;loja3;sex 05/06/2020;11;206.89
2804;;loja4;qui 04/06/2020;97;1289.37
2805;;loja5;qua 03/06/2020;110;96.32
2806;;loja6;ter 02/06/2020;86;132.47
2807;;loja7;seg 01/06/2020;115;1479.74
2808;;loja1;dom 31/05/2020;47;593.91
2809;;loja2;sáb 30/05/2020;49;270.45
2810;;loja3;sex 29/05/2020;115;295.60
2811;;loja4;qui 28/05/2020;105;377.17
2812;;loja5;qua 27/05/2020;6;120.96
2813;;loja6;ter 26/05/2020;113;1109.36
2814;;loja7;seg 25/05/2020;65;809.11
2815;;loja1;dom 24/05/2020;73;413.54
2816;;loja2;sáb 23/05/2020;20;22.17
2817;;loja3;sex 22/05/2020;105;1186.38
2818;;loja4;qui 21/05/2020;100;1896.13
2819;;loja5;qua 20/05/2020;52;97.79
2820;;loja6;ter 19/05/2020;117;2020.42
2821;;loja7;seg 18/05/2020;8;24.65
2822;;loja1;dom 17/05/2020;97;332.97
2823;;loja2;sáb 16/05/2020;45;578.02
2824;;loja3;sex 15/05/2020;118;39.92
2825;;loja4;qui 14/05/2020;23;91.70
2826;;loja5;qua 13/05/2020;85;59.61
2827;;loja6;ter 12/05/2020;33;133.82
2828;;loja7;seg 11/05/2020;12;153.29
2829;;loja1;dom 10/05/2020;103;522.43
2830;;loja2;sáb 09/05/2020;85;551.78
2831;;loja3;sex 08/05/2020;49;60.50
2832;;loja4;qui 07/05/2020;41;91.67
2833;;loja5;qua 06/05/2020;9;10.68
2834;;loja6;ter 05/05/2020;19;125.66
2835;;loja7;seg 04/05/2020;38;113.88
2836;;loja1;dom 03/05/2020;83;594.75
2837;;loja2;sáb 02/05/2020;22;33.46
2838;;loja3;sex 01/05/2020;85;477.50
2839;;loja4;qui 30/04/2020;25;17.65
2840;;loja5;qua 29/04/2020;8;46.20
2841;;loja6;ter 28/04/2020;38;560.88
2842;;loja7;seg 27/04/2020;11;20.56
2843;;loja1;dom 26/04/2020;32;121.00
2844;;loja2;sáb 25/04/2020;100;228.14
2845;;loja3;sex 24/04/2020;105;1402.11
2846;;loja4;qui 23/04/2020;35;430.19
2847;;loja5;qua 22/04/2020;56;140.37
2848;;loja6;ter 21/04/2020;27;125.29
2849;;loja7;seg 20/04/2020;43;48.85
2850;;loja1;dom 19/04/2020;19;79.07
2851;;loja2;sáb 18/04/2020;53;1109.51
2852;;loja3;sex 17/04/2020;36;67.83
2853;;loja4;qui 16/04/2020;83;199.63
2854;;loja5;qua 15/04/2020;63;113.42
2855;;loja6;ter 14/04/2020;94;32.73
2856;;loja7;seg 13/04/2020;25;373.94
2857;;loja1;dom 12/04/2020;38;60.55
2858;;loja2;sáb 11/04/2020;73;1419.87
2859;;loja3;sex 10/04/2020;62;1273.95
2860;;loja4;qui 09/04/2020;78;233.03
2861;;loja5;qua 08/04/2020;93;9.01
2862;;loja6;ter 07/04/2020;81;818.59
2863;;loja7;seg 06/04/2020;44;149.44
2864;;loja1;dom 05/04/2020;119;1739.55
2865;;loja2;sáb 04/04/2020;21;105.12
2866;;loja3;sex 03/04/2020;28;341.86
2867;;loja4;qui 02/04/2020;102;441.31
2868;;loja5;qua 01/04/2020;54;596.74
2869;;loja6;ter 31/03/2020;76;1349.01
2870;;loja7;seg 30/03/2020;95;47.91
2871;;loja1;dom 29/03/2020;100;1780.16
2872;;loja2;sáb 28/03/2020;118;1610.67
2873;;loja3;sex 27/03/2020;9;129.92
2874;;loja4;qui 26/03/2020;27;18.47
2875;;loja5;qua 25/03/2020;12;53.43
2876;;loja6;ter 24/03/2020;8;4.55
2877;;loja7;seg 23/03/2020;76;318.13
2878;;loja1;dom 22/03/2020;34;352.89
2879;;loja2;sáb 21/03/2020;59;1249.75
2880;;loja3;sex 20/03/2020;112;484.69
2881;;loja4;qui 19/03/2020;28;325.95
2882;;loja5;qua 18/03/2020;111;245.53
2883;;loja6;ter 17/03/2020;110;2836.96
2884;;loja7;seg 16/03/2020;109;171.24
2885;;loja1;dom 15/03/2020;71;167.72
2886;;loja2;sáb 14/03/2020;107;1304.89
2887;;loja3;sex 13/03/2020;15;78.05
2888;;loja4;qui 12/03/2020;93;433.04
2889;;loja5;qua 11/03/2020;77;483.98
2890;;loja6;ter 10/03/2020;20;78.76
2891;;loja7;seg 09/03/2020;10;36.51
2892;;loja1;dom 08/03/2020;54;5.57
2893;;loja2;sáb 07/03/2020;78;2170.89
2894;;loja3;sex 06/03/2020;73;418.61
2895;;loja4;qui 05/03/2020;62;894.87
2896;;loja5;qua 04/03/2020;31;17.12
2897;;loja6;ter 03/03/2020;35;320.78
2898;;loja7;seg 02/03/2020;98;1559.19
2899;;loja1;dom 01/03/2020;120;1306.43
2900;;loja2;sáb 29/02/2020;44;547.97
2901;;loja3;sex 28/02/2020;62;1029.76
2902;;loja4;qui 27/02/2020;22;14.41
2903;;loja5;qua 26/02/2020;18;185.87
2904;;loja6;ter 25/02/2020;50;12.53
2905;;loja7;seg 24/02/2020;76;19.09
2906;;loja1;dom 23/02/2020;40;146.56
2907;;loja2;sáb 22/02/2020;37;116.79
2908;;loja3;sex 21/02/2020;99;2480.42
2909;;loja4;qui 20/02/2020;27;13.28
2910;;loja5;qua 19/02/2020;28;81.84
2911;;loja6;ter 18/02/2020;71;1333.67
2912;;loja7;seg 17/02/2020;47;450.70
2913;;loja1;dom 16/02/2020;60;23.19
2914;;loja2;sáb 15/02/2020;11;211.11
2915;;loja3;sex 14/02/2020;39;21.28
2916;;loja4;qui 13/02/2020;5;108.82
2917;;loja5;qua 12/02/2020;5;17.90
2918;;loja6;ter 11/02/2020;93;20.31
2919;;loja7;seg 10/02/2020;29;49.45
2920;;loja1;dom 09/02/2020;29;375.10
2921;;loja2;sáb 08/02/2020;37;63.57
2922;;loja3;sex 07/02/2020;109;1469.90
2923;;loja4;qui 06/02/2020;78;607.01
2924;;loja5;qua 05/02/2020;42;688.78
2925;;loja6;ter 04/02/2020;23;532.89
2926;;loja7;seg 03/02/2020;3;23.97
2927;;loja1;dom 02/02/2020;63;286.53
2928;;loja2;sáb 01/02/2020;72;217.23
2929;;loja3;sex 31/01/2020;13;312.61
2930;;loja4;qui 30/01/2020;80;550.77
2931;;loja5;qua 29/01/2020;102;42.06
2932;;loja6;ter 28/01/2020;50;111.89
2933;;loja7;seg 27/01/2020;63;131.86
2934;;loja1;dom 26/01/2020;81;145.12
2935;;loja2;sáb 25/01/2020;52;1002.36
2936;;loja3;sex 24/01/2020;109;3039.61
2937;;loja4;qui 23/01/2020;20;234.86
2938;;loja5;qua 22/01/2020;45;559.92
2939;;loja6;ter 21/01/2020;28;169.59
2940;;loja7;seg 20/01/2020;66;276.71
2941;;loja1;dom 19/01/2020;52;619.00
2942;;loja2;sáb 18/01/2020;103;2246.96
2943;;loja3;sex 17/01/2020;34;1.40
2944;;loja4;qui 16/01/2020;61;613.46
2945;;loja5;qua 15/01/2020;42;49.71
2946;;loja6;ter 14/01/2020;73;331.84
2947;;loja7;seg 13/01/2020;47;52.24
2948;;loja1;dom 12/01/2020;19;260.31
2949;;loja2;sáb 11/01/2020;94;138.08
2950;;loja3;sex 10/01/2020;78;504.92
2951;;loja4;qui 09/01/2020;116;859.77
2952;;loja5;qua 08/01/2020;59;1114.98
2953;;loja6;ter 07/01/2020;72;13.73
2954;;loja7;seg 06/01/2020;40;414.11
2955;;loja1;dom 05/01/2020;114;747.17
2956;;loja2;sáb 04/01/2020;45;218.69
2957;;loja3;sex 03/01/2020;4;30.98
2958;;loja4;qui 02/01/2020;95;43.91
2959;;loja5;qua 01/01/2020;52;1030.12
2960;;loja6;ter 31/12/2019;17;149.45
2961;;loja7;seg 30/12/2019;110;1656.83
2962;;loja1;dom 29/12/2019;74;115.99
2963;;loja2;sáb 28/12/2019;9;79.92
2964;;loja3;sex 27/12/2019;56;1258.92
2965;;loja4;qui 26/12/2019;91;511.27
2966;;loja5;qua 25/12/2019;11;139.19
2967;;loja6;ter 24/12/2019;48;89.50
2968;;loja7;seg 23/12/2019;3;6.64
2969;;loja1;dom 22/12/2019;62;66.33
2970;;loja2;sáb 21/12/2019;120;1047.64
2971;;loja3;sex 20/12/2019;48;51.70
2972;;loja4;qui 19/12/2019;19;100.97
2973;;loja5;qua 18/12/2019;64;1633.48
2974;;loja6;ter 17/12/2019;15;101.42
2975;;loja7;seg 16/12/2019;97;474.48
2976;;loja1;dom 15/12/2019;51;116.63
2977;;loja2;sáb 14/12/2019;89;792.77
2978;;loja3;sex 13/12/2019;72;199.50
2979;;loja4;qui 12/12/2019;45;32.40
2980;;loja5;qua 11/12/2019;39;191.58
2981;;loja6;ter 10/12/2019;3;52.69
2982;;loja7;seg 09/12/2019;51;451.74
2983;;loja1;dom 08/12/2019;27;70.60
2984;;loja2;sáb 07/12/2019;4;22.32
2985;;loja3;sex 06/12/2019;104;104.79
2986;;loja4;qui 05/12/2019;54;1091.77
2987;;loja5;qua 04/12/2019;38;27.75
2988;;loja6;ter 03/12/2019;25;390.97
2989;;loja7;seg 02/12/2019;97;115.22
2990;;loja1;dom 01/12/2019;16;160.09
2991;;loja2;sáb 30/11/2019;3;3.02
2992;;loja3;sex 29/11/2019;80;325.94
2993;;loja4;qui 28/11/2019;79;180.36
2994;;loja5;qua 27/11/2019;66;235.99
2995;;loja6;ter 26/11/2019;18;94.55
2996;;loja7;seg 25/11/2019;74;446.38
2997;;loja1;dom 24/11/2019;60;962.21
2998;;loja2;sáb 23/11/2019;69;137.39
2999;;loja3;sex 22/11/2019;97;388.29
3000;;loja4;qui 21/11/2019;6;2.46
3001;;loja5;qua 20/11/2019;24;37.08
3002;;loja6;ter 19/11/2019;44;53.85
3003;;loja7;seg 18/11/2019;63;334.81
3004;;loja1;dom 17/11/2019;49;187.42
3005;;loja2;sáb 16/11/2019;32;383.66
3006;;loja3;sex 15/11/2019;14;14.85
3007;;loja4;qui 14/11/2019;59;509.63
3008;;loja5;qua 13/11/2019;62;471.51
3009;;loja6;ter 12/11/2019;29;179.56
3010;;loja7;seg 11/11/2019;29;441.32
3011;;loja1;dom 10/11/2019;67;780.68
3012;;loja2;sáb 09/11/2019;99;1191.21
3013;;loja3;sex 08/11/2019;10;29.93
3014;;loja4;qui 07/11/2019;78;293.86
3015;;loja5;qua 06/11/2019;100;51.04
3016;;loja6;ter 05/11/2019;100;1131.17
3017;;loja7;seg 04/11/2019;41;669.96
3018;;loja1;dom 03/11/2019;60;842.10
3019;;loja2;sáb 02/11/2019;97;583.29
3020;;loja3;sex 01/11/2019;22;64.21
3021;;loja4;qui 31/10/2019;17;153.17
3022;;loja5;qua 30/10/2019;103;1093.26
3023;;loja6;ter 29/10/2019;90;1060.31
3024;;loja7;seg 28/10/2019;80;374.57
3025;;loja1;dom 27/10/2019;115;347.09
3026;;loja2;sáb 26/10/2019;29;43.51
3027;;loja3;sex 25/10/2019;33;464.81
3028;;loja4;qui 24/10/2019;45;571.44
3029;;loja5;qua 23/10/2019;73;987.21
3030;;loja6;ter 22/10/2019;116;1477.27
3031;;loja7;seg 21/10/2019;22;255.80
3032;;loja1;dom 20/10/2019;93;988.30
3033;;loja2;sáb 19/10/2019;50;8.19
3034;;loja3;sex 18/10/2019;77;1236.49
3035;;loja4;qui 17/10/2019;60;214.30
3036;;loja5;qua 16/10/2019;51;80.03
3037;;loja6;ter 15/10/2019;100;1934.89
3038;;loja7;seg 14/10/2019;9;75.91
3039;;loja1;dom 13/10/2019;43;111.31
3040;;loja2;sáb 12/10/2019;86;186.78
3041;;loja3;sex 11/10/2019;37;9.49
3042;;loja4;qui 10/10/2019;107;1555.85
3043;;loja5;qua 09/10/2019;78;637.51
3044;;loja6;ter 08/10/2019;105;207.90
3045;;loja7;seg 07/10/2019;32;633.38
3046;;loja1;dom 06/10/2019;44;400.65
3047;;loja2;sáb 05/10/2019;103;2411.10
3048;;loja3;sex 04/10/2019;66;136.08
3049;;loja4;qui 03/10/2019;105;1156.64
3050;;loja5;qua 02/10/2019;118;926.01
3051;;loja6;ter 01/10/2019;94;589.24
3052;;loja7;seg 30/09/2019;35;113.69
3053;;loja1;dom 29/09/2019;12;107.12
3054;;loja2;sáb 28/09/2019;77;926.43
3055;;loja3;sex 27/09/2019;78;199.20
3056;;loja4;qui 26/09/2019;87;1824.90
